ISLAND DIAMETER REPORT
Generated on: Wed Feb 18 20:36:09 2026
-------------------------------------------------------------------------------------
Island File                    | Size   | Diameter   | Furthest Pair
islands/island_37588.txt       | 2      | 1          | nondelinquent <-> nondelinquents
islands/island_37589.txt       | 2      | 1          | carsharings <-> carsharing
islands/island_37590.txt       | 2      | 1          | raoulia <-> raoulias
islands/island_37591.txt       | 2      | 1          | switchyards <-> switchyard
islands/island_37592.txt       | 2      | 1          | carrytales <-> carrytale
islands/island_37593.txt       | 2      | 1          | caprylate <-> caprylates
islands/island_37594.txt       | 2      | 1          | bottom <-> bottoms
islands/island_37596.txt       | 2      | 1          | cohabitant <-> cohabitants
islands/island_37597.txt       | 2      | 1          | indisciplinable <-> undisciplinable
islands/island_37598.txt       | 2      | 1          | rubaces <-> rubace
islands/island_37599.txt       | 2      | 1          | psychoticisms <-> psychoticism
islands/island_37600.txt       | 2      | 1          | greencloths <-> greencloth
islands/island_37601.txt       | 2      | 1          | orthorexias <-> orthorexia
islands/island_37602.txt       | 2      | 1          | resubmit <-> resubmits
islands/island_37603.txt       | 2      | 1          | guardages <-> guardage
islands/island_37604.txt       | 2      | 1          | gynodioecism <-> gynodioecisms
islands/island_37606.txt       | 2      | 1          | antievolutions <-> antievolution
islands/island_37607.txt       | 2      | 1          | brickworks <-> brickwork
islands/island_37608.txt       | 2      | 1          | morendo <-> morendos
islands/island_37610.txt       | 2      | 1          | hypothyroids <-> hypothyroid
islands/island_37611.txt       | 2      | 1          | garagier <-> garbagier
islands/island_37613.txt       | 2      | 1          | hibernicization <-> hibernicisation
islands/island_37614.txt       | 2      | 1          | misvocalisation <-> misvocalization
islands/island_37616.txt       | 2      | 1          | forthrights <-> forthright
islands/island_37618.txt       | 2      | 1          | overhonoured <-> overhonored
islands/island_37619.txt       | 2      | 1          | zazen <-> zazens
islands/island_37620.txt       | 2      | 1          | quizzings <-> quizzing
islands/island_37621.txt       | 2      | 1          | thumbholes <-> thumbhole
islands/island_37622.txt       | 2      | 1          | flywheels <-> flywheel
islands/island_37623.txt       | 2      | 1          | buplever <-> buplevers
islands/island_37624.txt       | 2      | 1          | didymiums <-> didymium
islands/island_37625.txt       | 2      | 1          | irrefutably <-> irrefutable
islands/island_37626.txt       | 2      | 1          | whirlwinds <-> whirlwind
islands/island_37628.txt       | 2      | 1          | hepatocyte <-> hepatocytes
islands/island_37629.txt       | 2      | 1          | thermoplastics <-> thermoplastic
islands/island_37631.txt       | 2      | 1          | roquelaure <-> roquelaures
islands/island_37632.txt       | 2      | 1          | physicians <-> physician
islands/island_37633.txt       | 2      | 1          | catalexes <-> catalexis
islands/island_37634.txt       | 2      | 1          | interdealing <-> enterdealing
islands/island_37636.txt       | 2      | 1          | sovereigns <-> sovereign
islands/island_37637.txt       | 2      | 1          | arbitriums <-> arbitrium
islands/island_37638.txt       | 2      | 1          | muscleman <-> musclemen
islands/island_37639.txt       | 2      | 1          | countercharm <-> countercharms
islands/island_37640.txt       | 2      | 1          | plainant <-> plainants
islands/island_37641.txt       | 2      | 1          | coenocytes <-> coenocyte
islands/island_37642.txt       | 2      | 1          | exsiccations <-> exsiccation
islands/island_37643.txt       | 2      | 1          | ectosarcs <-> ectosarc
islands/island_37644.txt       | 2      | 1          | downlighters <-> downlighter
islands/island_37645.txt       | 2      | 1          | diffusion <-> diffusions
islands/island_37648.txt       | 2      | 1          | athelings <-> atheling
islands/island_37649.txt       | 2      | 1          | tetrastichs <-> tetrastich
islands/island_37650.txt       | 2      | 1          | kryptonite <-> kryptonites
islands/island_37651.txt       | 2      | 1          | methodising <-> methodizing
islands/island_37652.txt       | 2      | 1          | doomwatching <-> doomwatchings
islands/island_37653.txt       | 2      | 1          | maharanees <-> maharanee
islands/island_37654.txt       | 2      | 1          | histochemists <-> histochemist
islands/island_37655.txt       | 2      | 1          | deducibleness <-> reducibleness
islands/island_37656.txt       | 2      | 1          | combustor <-> combustors
islands/island_37657.txt       | 2      | 1          | dukeships <-> dukeship
islands/island_37659.txt       | 2      | 1          | executive <-> executives
islands/island_37660.txt       | 2      | 1          | norepinephrines <-> norepinephrine
islands/island_37661.txt       | 2      | 1          | plutologists <-> plutologist
islands/island_37662.txt       | 2      | 1          | wetlands <-> wetland
islands/island_37663.txt       | 2      | 1          | attirings <-> attiring
islands/island_37664.txt       | 2      | 1          | creampuff <-> creampuffs
islands/island_37665.txt       | 2      | 1          | postinjection <-> postinfection
islands/island_37666.txt       | 2      | 1          | thornbacks <-> thornback
islands/island_37667.txt       | 2      | 1          | girdlecake <-> girdlecakes
islands/island_37668.txt       | 2      | 1          | embrasors <-> embrasor
islands/island_37669.txt       | 2      | 1          | gladstones <-> gladstone
islands/island_37670.txt       | 2      | 1          | laodicean <-> laodiceans
islands/island_37671.txt       | 2      | 1          | typeset <-> typesets
islands/island_37672.txt       | 2      | 1          | thoraxes <-> thoraces
islands/island_37673.txt       | 2      | 1          | apoapsis <-> apoapses
islands/island_37674.txt       | 2      | 1          | cadenza <-> cadenzas
islands/island_37675.txt       | 2      | 1          | phototherapy <-> phytotherapy
islands/island_37678.txt       | 2      | 1          | macrocycle <-> macrocycles
islands/island_37679.txt       | 2      | 1          | etymologising <-> etymologizing
islands/island_37680.txt       | 2      | 1          | hadedah <-> hadedahs
islands/island_37681.txt       | 2      | 1          | miscegenators <-> miscegenator
islands/island_37682.txt       | 2      | 1          | motettist <-> motettists
islands/island_37683.txt       | 2      | 1          | chronographers <-> chronographer
islands/island_37684.txt       | 2      | 1          | ratatats <-> ratatat
islands/island_37685.txt       | 2      | 1          | toecap <-> toecaps
islands/island_37686.txt       | 2      | 1          | encomiasts <-> encomiast
islands/island_37687.txt       | 2      | 1          | folklores <-> folklore
islands/island_37689.txt       | 2      | 1          | withdrawers <-> withdrawer
islands/island_37690.txt       | 2      | 1          | meloxicam <-> meloxicams
islands/island_37692.txt       | 2      | 1          | gelatinising <-> gelatinizing
islands/island_37693.txt       | 2      | 1          | fawningly <-> yawningly
islands/island_37696.txt       | 2      | 1          | imprimaturs <-> imprimatur
islands/island_37697.txt       | 2      | 1          | heartland <-> heartlands
islands/island_37698.txt       | 2      | 1          | methylphenol <-> methylphenols
islands/island_37699.txt       | 2      | 1          | nonevidence <-> nonevidences
islands/island_37700.txt       | 2      | 1          | silicification <-> silicifications
islands/island_37702.txt       | 2      | 1          | expressman <-> expressmen
islands/island_37703.txt       | 2      | 1          | geologically <-> neologically
islands/island_37704.txt       | 2      | 1          | substitutions <-> substitution
islands/island_37707.txt       | 2      | 1          | bacillicide <-> bacillicides
islands/island_37708.txt       | 2      | 1          | facundity <-> fecundity
islands/island_37709.txt       | 2      | 1          | overswelling <-> overselling
islands/island_37710.txt       | 2      | 1          | paprikases <-> paprikashes
islands/island_37711.txt       | 2      | 1          | inroad <-> inroads
islands/island_37713.txt       | 2      | 1          | dextrousnesses <-> dexterousnesses
islands/island_37714.txt       | 2      | 1          | cloister <-> cloisters
islands/island_37715.txt       | 2      | 1          | stenotypist <-> stenotypists
islands/island_37716.txt       | 2      | 1          | counterimage <-> counterimages
islands/island_37717.txt       | 2      | 1          | uropygia <-> uropygial
islands/island_37718.txt       | 2      | 1          | colibri <-> colibris
islands/island_37721.txt       | 2      | 1          | fustianising <-> fustianizing
islands/island_37722.txt       | 2      | 1          | bepowders <-> bepowder
islands/island_37723.txt       | 2      | 1          | counterfoil <-> counterfoils
islands/island_37725.txt       | 2      | 1          | befriending <-> defriending
islands/island_37726.txt       | 2      | 1          | cockbill <-> cockbills
islands/island_37727.txt       | 2      | 1          | propensity <-> protensity
islands/island_37728.txt       | 2      | 1          | personator <-> personators
islands/island_37729.txt       | 2      | 1          | thermalizing <-> thermalising
islands/island_37730.txt       | 2      | 1          | replevisable <-> repleviable
islands/island_37731.txt       | 2      | 1          | millivolts <-> millivolt
islands/island_37732.txt       | 2      | 1          | commiserations <-> commiseration
islands/island_37733.txt       | 2      | 1          | deadwoods <-> deadwood
islands/island_37734.txt       | 2      | 1          | blockchains <-> blockchain
islands/island_37735.txt       | 2      | 1          | fistfights <-> fistfight
islands/island_37736.txt       | 2      | 1          | lawsuits <-> lawsuit
islands/island_37737.txt       | 2      | 1          | empanoplied <-> empanoplies
islands/island_37738.txt       | 2      | 1          | froghoppers <-> froghopper
islands/island_37739.txt       | 2      | 1          | enchainments <-> enchainment
islands/island_37741.txt       | 2      | 1          | inabstinences <-> inabstinence
islands/island_37742.txt       | 2      | 1          | melatonins <-> melatonin
islands/island_37743.txt       | 2      | 1          | melanizing <-> melanising
islands/island_37744.txt       | 2      | 1          | glareous <-> glaireous
islands/island_37745.txt       | 2      | 1          | quernstones <-> quernstone
islands/island_37746.txt       | 2      | 1          | cyberwar <-> cyberwars
islands/island_37747.txt       | 2      | 1          | bokmakierie <-> bokmakieries
islands/island_37748.txt       | 2      | 1          | pithball <-> pithballs
islands/island_37749.txt       | 2      | 1          | coscripting <-> conscripting
islands/island_37750.txt       | 2      | 1          | cockamamier <-> cockamamie
islands/island_37751.txt       | 2      | 1          | sousaphone <-> sousaphones
islands/island_37754.txt       | 2      | 1          | telpherlines <-> telpherline
islands/island_37756.txt       | 2      | 1          | forelifted <-> forklifted
islands/island_37757.txt       | 2      | 1          | syneideses <-> syneidesis
islands/island_37759.txt       | 2      | 1          | mesothorium <-> mesothoriums
islands/island_37761.txt       | 2      | 1          | clapperboard <-> clapperboards
islands/island_37763.txt       | 2      | 1          | cacodyl <-> cacodyls
islands/island_37765.txt       | 2      | 1          | uniformitarians <-> uniformitarian
islands/island_37766.txt       | 2      | 1          | shamrocks <-> shamrock
islands/island_37767.txt       | 2      | 1          | abiogenetically <-> biogenetically
islands/island_37768.txt       | 2      | 1          | pressgangs <-> pressgang
islands/island_37769.txt       | 2      | 1          | kalian <-> kalians
islands/island_37770.txt       | 2      | 1          | geocachings <-> geocaching
islands/island_37771.txt       | 2      | 1          | haircuts <-> haircut
islands/island_37772.txt       | 2      | 1          | cyborg <-> cyborgs
islands/island_37773.txt       | 2      | 1          | supermicros <-> supermicro
islands/island_37774.txt       | 2      | 1          | reimplant <-> reimplants
islands/island_37775.txt       | 2      | 1          | pasteurising <-> pasteurizing
islands/island_37776.txt       | 2      | 1          | synostoses <-> synostosis
islands/island_37779.txt       | 2      | 1          | gendarmerie <-> gendarmeries
islands/island_37780.txt       | 2      | 1          | bemocks <-> bemock
islands/island_37781.txt       | 2      | 1          | bogbeans <-> bogbean
islands/island_37782.txt       | 2      | 1          | monotonous <-> monotocous
islands/island_37783.txt       | 2      | 1          | stablemen <-> stableman
islands/island_37784.txt       | 2      | 1          | urtica <-> urticas
islands/island_37785.txt       | 2      | 1          | bebeerus <-> bebeeru
islands/island_37786.txt       | 2      | 1          | interiorising <-> interiorizing
islands/island_37787.txt       | 2      | 1          | galliwasps <-> galliwasp
islands/island_37788.txt       | 2      | 1          | kompromats <-> kompromat
islands/island_37790.txt       | 2      | 1          | bellybands <-> bellyband
islands/island_37791.txt       | 2      | 1          | maravedis <-> maravedi
islands/island_37792.txt       | 2      | 1          | demitasses <-> demitasse
islands/island_37793.txt       | 2      | 1          | methysis <-> methyses
islands/island_37794.txt       | 2      | 1          | spacewalks <-> spacewalk
islands/island_37795.txt       | 2      | 1          | porphyroids <-> porphyroid
islands/island_37797.txt       | 2      | 1          | passivenesses <-> massivenesses
islands/island_37798.txt       | 2      | 1          | epanorthoses <-> epanorthosis
islands/island_37799.txt       | 2      | 1          | agreeable <-> agreeably
islands/island_37800.txt       | 2      | 1          | strontianite <-> strontianites
islands/island_37802.txt       | 2      | 1          | crostatas <-> crostata
islands/island_37804.txt       | 2      | 1          | dustball <-> dustballs
islands/island_37806.txt       | 2      | 1          | elusory <-> delusory
islands/island_37808.txt       | 2      | 1          | masculines <-> masculine
islands/island_37809.txt       | 2      | 1          | pogonophorans <-> pogonophoran
islands/island_37811.txt       | 2      | 1          | barophoreses <-> barophoresis
islands/island_37812.txt       | 2      | 1          | remarry <-> recarry
islands/island_37813.txt       | 2      | 1          | rebranched <-> rebranches
islands/island_37815.txt       | 2      | 1          | southerners <-> southerner
islands/island_37817.txt       | 2      | 1          | erratics <-> erratic
islands/island_37818.txt       | 2      | 1          | wardog <-> wardogs
islands/island_37819.txt       | 2      | 1          | pyromorphites <-> pyromorphite
islands/island_37820.txt       | 2      | 1          | conjunction <-> conjunctions
islands/island_37821.txt       | 2      | 1          | pantryman <-> pantrymen
islands/island_37822.txt       | 2      | 1          | songfests <-> songfest
islands/island_37823.txt       | 2      | 1          | fingerbowls <-> fingerbowl
islands/island_37824.txt       | 2      | 1          | attestants <-> attestant
islands/island_37825.txt       | 2      | 1          | serrasalmos <-> serrasalmo
islands/island_37826.txt       | 2      | 1          | vegetarianisms <-> vegetarianism
islands/island_37827.txt       | 2      | 1          | magnetosphere <-> magnetospheres
islands/island_37828.txt       | 2      | 1          | administers <-> administer
islands/island_37829.txt       | 2      | 1          | skiagrams <-> skiagram
islands/island_37831.txt       | 2      | 1          | mynheer <-> mynheers
islands/island_37832.txt       | 2      | 1          | citadels <-> citadel
islands/island_37833.txt       | 2      | 1          | amobarbital <-> amobarbitals
islands/island_37835.txt       | 2      | 1          | seepage <-> seepages
islands/island_37836.txt       | 2      | 1          | curstnesses <-> curtnesses
islands/island_37837.txt       | 2      | 1          | electrostatics <-> electrostatic
islands/island_37838.txt       | 2      | 1          | laundrywoman <-> laundrywomen
islands/island_37839.txt       | 2      | 1          | deathsmen <-> deathsman
islands/island_37840.txt       | 2      | 1          | amildar <-> amildars
islands/island_37841.txt       | 2      | 1          | entrepots <-> entrepot
islands/island_37842.txt       | 2      | 1          | counsellable <-> counselable
islands/island_37843.txt       | 2      | 1          | biocenotic <-> biocoenotic
islands/island_37844.txt       | 2      | 1          | palaeopathology <-> paleopathology
islands/island_37845.txt       | 2      | 1          | incessant <-> uncessant
islands/island_37846.txt       | 2      | 1          | examinerships <-> examinership
islands/island_37847.txt       | 2      | 1          | lowbrowism <-> lowbrowisms
islands/island_37848.txt       | 2      | 1          | desulfurs <-> desulfur
islands/island_37849.txt       | 2      | 1          | westernising <-> westernizing
islands/island_37850.txt       | 2      | 1          | silicified <-> silicifies
islands/island_37851.txt       | 2      | 1          | electromotance <-> electromotances
islands/island_37852.txt       | 2      | 1          | systematicians <-> systematician
islands/island_37853.txt       | 2      | 1          | hawkweed <-> hawkweeds
islands/island_37854.txt       | 2      | 1          | suspendibility <-> suspensibility
islands/island_37855.txt       | 2      | 1          | androgenesis <-> androgeneses
islands/island_37856.txt       | 2      | 1          | attributions <-> attribution
islands/island_37859.txt       | 2      | 1          | periphytons <-> periphyton
islands/island_37860.txt       | 2      | 1          | harmotomes <-> harmotome
islands/island_37861.txt       | 2      | 1          | assertiveness <-> assentiveness
islands/island_37862.txt       | 2      | 1          | sufficient <-> sufficients
islands/island_37863.txt       | 2      | 1          | unisonance <-> unisonances
islands/island_37864.txt       | 2      | 1          | juliet <-> juliets
islands/island_37865.txt       | 2      | 1          | cacophonous <-> cacophonious
islands/island_37866.txt       | 2      | 1          | beggarweeds <-> beggarweed
islands/island_37867.txt       | 2      | 1          | dropheads <-> drophead
islands/island_37868.txt       | 2      | 1          | psychopathist <-> psychopathists
islands/island_37869.txt       | 2      | 1          | diphysitisms <-> diphysitism
islands/island_37870.txt       | 2      | 1          | shipowner <-> shipowners
islands/island_37871.txt       | 2      | 1          | mangold <-> mangolds
islands/island_37872.txt       | 2      | 1          | thiouracil <-> thiouracils
islands/island_37873.txt       | 2      | 1          | interchangeably <-> interchangeable
islands/island_37874.txt       | 2      | 1          | passemeasures <-> passemeasure
islands/island_37875.txt       | 2      | 1          | asparagines <-> asparagine
islands/island_37877.txt       | 2      | 1          | microphagous <-> macrophagous
islands/island_37878.txt       | 2      | 1          | spodograms <-> spodogram
islands/island_37879.txt       | 2      | 1          | boathouses <-> boathouse
islands/island_37880.txt       | 2      | 1          | chemotherapists <-> chemotherapist
islands/island_37881.txt       | 2      | 1          | housecleaning <-> housecleanings
islands/island_37882.txt       | 2      | 1          | foggages <-> foggage
islands/island_37883.txt       | 2      | 1          | lovelock <-> lovelocks
islands/island_37884.txt       | 2      | 1          | outreason <-> outreasons
islands/island_37885.txt       | 2      | 1          | plicating <-> placating
islands/island_37886.txt       | 2      | 1          | anhinga <-> anhingas
islands/island_37888.txt       | 2      | 1          | airstrip <-> airstrips
islands/island_37889.txt       | 2      | 1          | incorrupted <-> uncorrupted
islands/island_37892.txt       | 2      | 1          | predepositing <-> redepositing
islands/island_37893.txt       | 2      | 1          | camorra <-> camorras
islands/island_37894.txt       | 2      | 1          | outrecuidance <-> outrecuidances
islands/island_37896.txt       | 2      | 1          | diamagnets <-> diamagnet
islands/island_37897.txt       | 2      | 1          | patissiers <-> patissier
islands/island_37898.txt       | 2      | 1          | bunrakus <-> bunraku
islands/island_37899.txt       | 2      | 1          | acrocyanoses <-> acrocyanosis
islands/island_37900.txt       | 2      | 1          | supermilitants <-> supermilitant
islands/island_37901.txt       | 2      | 1          | officialese <-> officialeses
islands/island_37902.txt       | 2      | 1          | postseason <-> postseasons
islands/island_37903.txt       | 2      | 1          | violist <-> violists
islands/island_37905.txt       | 2      | 1          | musteline <-> mustelines
islands/island_37906.txt       | 2      | 1          | extraction <-> extractions
islands/island_37907.txt       | 2      | 1          | eggplant <-> eggplants
islands/island_37908.txt       | 2      | 1          | gnomonic <-> gnomonics
islands/island_37909.txt       | 2      | 1          | incipient <-> insipient
islands/island_37910.txt       | 2      | 1          | birdshot <-> birdshots
islands/island_37911.txt       | 2      | 1          | underdresses <-> underdressed
islands/island_37912.txt       | 2      | 1          | subdominants <-> subdominant
islands/island_37913.txt       | 2      | 1          | anisometric <-> anisomeric
islands/island_37914.txt       | 2      | 1          | sixpences <-> sixpence
islands/island_37918.txt       | 2      | 1          | brainpans <-> brainpan
islands/island_37919.txt       | 2      | 1          | digoneutism <-> digoneutisms
islands/island_37920.txt       | 2      | 1          | dumaist <-> dumaists
islands/island_37921.txt       | 2      | 1          | razzamatazzes <-> razzmatazzes
islands/island_37924.txt       | 2      | 1          | nothingisms <-> nothingism
islands/island_37925.txt       | 2      | 1          | caterwaul <-> caterwauls
islands/island_37926.txt       | 2      | 1          | fidgeting <-> nidgeting
islands/island_37927.txt       | 2      | 1          | ergotamines <-> ergotamine
islands/island_37928.txt       | 2      | 1          | mooneyes <-> mooneye
islands/island_37929.txt       | 2      | 1          | lakeheads <-> lakehead
islands/island_37930.txt       | 2      | 1          | meropidan <-> meropidans
islands/island_37931.txt       | 2      | 1          | undercoats <-> undercoat
islands/island_37932.txt       | 2      | 1          | sniglet <-> sniglets
islands/island_37933.txt       | 2      | 1          | zymotically <-> zygotically
islands/island_37934.txt       | 2      | 1          | deploying <-> deploring
islands/island_37935.txt       | 2      | 1          | tenderfoots <-> tenderfoot
islands/island_37936.txt       | 2      | 1          | redecraft <-> redecrafts
islands/island_37937.txt       | 2      | 1          | kingmakers <-> kingmaker
islands/island_37938.txt       | 2      | 1          | venialness <-> genialness
islands/island_37939.txt       | 2      | 1          | microhabitats <-> microhabitat
islands/island_37940.txt       | 2      | 1          | leafhoppers <-> leafhopper
islands/island_37943.txt       | 2      | 1          | garreteer <-> garreteers
islands/island_37944.txt       | 2      | 1          | jackstones <-> jackstone
islands/island_37945.txt       | 2      | 1          | mastersingers <-> mastersinger
islands/island_37946.txt       | 2      | 1          | jazzman <-> jazzmen
islands/island_37948.txt       | 2      | 1          | thymectomising <-> thymectomizing
islands/island_37949.txt       | 2      | 1          | speakerine <-> speakerines
islands/island_37950.txt       | 2      | 1          | prevailment <-> prevailments
islands/island_37951.txt       | 2      | 1          | milkworts <-> milkwort
islands/island_37953.txt       | 2      | 1          | snakeweeds <-> snakeweed
islands/island_37954.txt       | 2      | 1          | jurisprudents <-> jurisprudent
islands/island_37956.txt       | 2      | 1          | octangle <-> octangles
islands/island_37957.txt       | 2      | 1          | calltime <-> calltimes
islands/island_37958.txt       | 2      | 1          | chrysomelids <-> chrysomelid
islands/island_37959.txt       | 2      | 1          | fluorochrome <-> fluorochromes
islands/island_37961.txt       | 2      | 1          | subagents <-> subagent
islands/island_37962.txt       | 2      | 1          | discommoning <-> discommoding
islands/island_37964.txt       | 2      | 1          | persuasive <-> persuasives
islands/island_37966.txt       | 2      | 1          | eyestrains <-> eyestrain
islands/island_37967.txt       | 2      | 1          | stickleaders <-> stickleader
islands/island_37968.txt       | 2      | 1          | amiantuses <-> amianthuses
islands/island_37969.txt       | 2      | 1          | macromutation <-> macromutations
islands/island_37970.txt       | 2      | 1          | anticlinal <-> anticlinals
islands/island_37971.txt       | 2      | 1          | oldsquaw <-> oldsquaws
islands/island_37972.txt       | 2      | 1          | porphyropsin <-> porphyropsins
islands/island_37974.txt       | 2      | 1          | overattention <-> overattentions
islands/island_37976.txt       | 2      | 1          | mullahisms <-> mullahism
islands/island_37977.txt       | 2      | 1          | multitask <-> multitasks
islands/island_37978.txt       | 2      | 1          | tautaug <-> tautaugs
islands/island_37979.txt       | 2      | 1          | proteinases <-> proteinase
islands/island_37980.txt       | 2      | 1          | crackerjacks <-> crackerjack
islands/island_37981.txt       | 2      | 1          | unacceptable <-> unacceptably
islands/island_37982.txt       | 2      | 1          | quarterfinals <-> quarterfinal
islands/island_37983.txt       | 2      | 1          | pinpricks <-> pinprick
islands/island_37984.txt       | 2      | 1          | evangelizing <-> evangelising
islands/island_37985.txt       | 2      | 1          | hivewards <-> hiveward
islands/island_37986.txt       | 2      | 1          | bicyclist <-> bicyclists
islands/island_37988.txt       | 2      | 1          | tenuious <-> tenuous
islands/island_37989.txt       | 2      | 1          | zygotene <-> zygotenes
islands/island_37990.txt       | 2      | 1          | cursillos <-> cursillo
islands/island_37991.txt       | 2      | 1          | dimethoate <-> dimethoates
islands/island_37992.txt       | 2      | 1          | scrannels <-> scrannel
islands/island_37993.txt       | 2      | 1          | demirepdom <-> demirepdoms
islands/island_37994.txt       | 2      | 1          | theorems <-> theorem
islands/island_37995.txt       | 2      | 1          | neustic <-> neustics
islands/island_37996.txt       | 2      | 1          | nonevent <-> nonevents
islands/island_37998.txt       | 2      | 1          | corundum <-> corundums
islands/island_38000.txt       | 2      | 1          | moidores <-> moidore
islands/island_38001.txt       | 2      | 1          | dendroids <-> dendroid
islands/island_38002.txt       | 2      | 1          | embarrassment <-> embarrassments
islands/island_38003.txt       | 2      | 1          | exopeptidases <-> exopeptidase
islands/island_38004.txt       | 2      | 1          | serialising <-> serializing
islands/island_38005.txt       | 2      | 1          | armadas <-> armada
islands/island_38006.txt       | 2      | 1          | karoshi <-> karoshis
islands/island_38007.txt       | 2      | 1          | partialising <-> partializing
islands/island_38009.txt       | 2      | 1          | grayout <-> grayouts
islands/island_38010.txt       | 2      | 1          | predative <-> precative
islands/island_38011.txt       | 2      | 1          | vialfuls <-> vialful
islands/island_38013.txt       | 2      | 1          | paralytics <-> paralytic
islands/island_38014.txt       | 2      | 1          | homeobox <-> homoeobox
islands/island_38016.txt       | 2      | 1          | workmanships <-> workmanship
islands/island_38019.txt       | 2      | 1          | breastbones <-> breastbone
islands/island_38020.txt       | 2      | 1          | emboscatas <-> emboscata
islands/island_38021.txt       | 2      | 1          | truncations <-> truncation
islands/island_38022.txt       | 2      | 1          | understaffing <-> understaffings
islands/island_38024.txt       | 2      | 1          | lamentable <-> lamentably
islands/island_38025.txt       | 2      | 1          | shrewlike <-> screwlike
islands/island_38026.txt       | 2      | 1          | adnexal <-> adnexa
islands/island_38027.txt       | 2      | 1          | traceability <-> tractability
islands/island_38029.txt       | 2      | 1          | resojet <-> resojets
islands/island_38030.txt       | 2      | 1          | paramedical <-> paramedicals
islands/island_38031.txt       | 2      | 1          | downswings <-> downswing
islands/island_38032.txt       | 2      | 1          | parallelizing <-> parallelising
islands/island_38033.txt       | 2      | 1          | headstay <-> headstays
islands/island_38034.txt       | 2      | 1          | androgen <-> androgens
islands/island_38036.txt       | 2      | 1          | midriffs <-> midriff
islands/island_38037.txt       | 2      | 1          | destroy <-> destroys
islands/island_38038.txt       | 2      | 1          | histolysis <-> histolyses
islands/island_38039.txt       | 2      | 1          | triaxials <-> triaxial
islands/island_38040.txt       | 2      | 1          | metaphysics <-> metaphysic
islands/island_38041.txt       | 2      | 1          | monolatrist <-> monolatrists
islands/island_38042.txt       | 2      | 1          | plecopteran <-> plecopterans
islands/island_38044.txt       | 2      | 1          | blinkering <-> clinkering
islands/island_38045.txt       | 2      | 1          | dreamhole <-> dreamholes
islands/island_38046.txt       | 2      | 1          | merchantings <-> merchanting
islands/island_38048.txt       | 2      | 1          | ironbark <-> ironbarks
islands/island_38049.txt       | 2      | 1          | singlestick <-> singlesticks
islands/island_38050.txt       | 2      | 1          | computists <-> computist
islands/island_38052.txt       | 2      | 1          | biographizing <-> biographising
islands/island_38053.txt       | 2      | 1          | unprizable <-> unprisable
islands/island_38054.txt       | 2      | 1          | gamebreakers <-> gamebreaker
islands/island_38055.txt       | 2      | 1          | stepparent <-> stepparents
islands/island_38057.txt       | 2      | 1          | supergun <-> superguns
islands/island_38058.txt       | 2      | 1          | digicams <-> digicam
islands/island_38059.txt       | 2      | 1          | solfatara <-> solfataras
islands/island_38063.txt       | 2      | 1          | moonwards <-> moonward
islands/island_38064.txt       | 2      | 1          | endplates <-> endplate
islands/island_38065.txt       | 2      | 1          | favoredness <-> favouredness
islands/island_38066.txt       | 2      | 1          | germanising <-> germanizing
islands/island_38067.txt       | 2      | 1          | pitchman <-> pitchmen
islands/island_38068.txt       | 2      | 1          | popeship <-> popeships
islands/island_38070.txt       | 2      | 1          | frikkadel <-> frikkadels
islands/island_38071.txt       | 2      | 1          | springhouse <-> springhouses
islands/island_38072.txt       | 2      | 1          | humpback <-> humpbacks
islands/island_38073.txt       | 2      | 1          | electroanalysis <-> electroanalyses
islands/island_38074.txt       | 2      | 1          | etrenne <-> etrennes
islands/island_38075.txt       | 2      | 1          | blanketweed <-> blanketweeds
islands/island_38076.txt       | 2      | 1          | interpellator <-> interpellators
islands/island_38077.txt       | 2      | 1          | delectations <-> delectation
islands/island_38078.txt       | 2      | 1          | scrivener <-> scriveners
islands/island_38079.txt       | 2      | 1          | pitchstones <-> pitchstone
islands/island_38080.txt       | 2      | 1          | ditrochees <-> ditrochee
islands/island_38081.txt       | 2      | 1          | epyllions <-> epyllion
islands/island_38083.txt       | 2      | 1          | mycological <-> myological
islands/island_38084.txt       | 2      | 1          | microchips <-> microchip
islands/island_38085.txt       | 2      | 1          | outsprinting <-> outspringing
islands/island_38087.txt       | 2      | 1          | thermodynamics <-> thermodynamic
islands/island_38088.txt       | 2      | 1          | newsletter <-> newsletters
islands/island_38089.txt       | 2      | 1          | ragpickers <-> ragpicker
islands/island_38090.txt       | 2      | 1          | axletree <-> axletrees
islands/island_38091.txt       | 2      | 1          | macebearers <-> macebearer
islands/island_38092.txt       | 2      | 1          | sandblasting <-> sandblastings
islands/island_38093.txt       | 2      | 1          | flyspray <-> flysprays
islands/island_38094.txt       | 2      | 1          | disulfirams <-> disulfiram
islands/island_38095.txt       | 2      | 1          | confrontment <-> confrontments
islands/island_38096.txt       | 2      | 1          | skiplane <-> skiplanes
islands/island_38097.txt       | 2      | 1          | seismometers <-> seismometer
islands/island_38098.txt       | 2      | 1          | kleftikos <-> kleftiko
islands/island_38099.txt       | 2      | 1          | geriatricians <-> geriatrician
islands/island_38101.txt       | 2      | 1          | undertenants <-> undertenant
islands/island_38104.txt       | 2      | 1          | realigned <-> dealigned
islands/island_38105.txt       | 2      | 1          | fellwalkers <-> fellwalker
islands/island_38106.txt       | 2      | 1          | panegyrizing <-> panegyrising
islands/island_38107.txt       | 2      | 1          | histoplasmosis <-> histoplasmoses
